정류소ID,모바일ID,정류소명,영문명,시/도,구/군,동,X좌표,Y좌표,경유노선수,경유노선
7041045300,01425,영일무역앞,Youngill Trading Co Ltd,대구광역시,달서구,월성2동,12830.8929,3549.7219,1,성서1
7041045400,01426,영일무역건너,Youngill Trading Co Ltd,대구광역시,달서구,월성2동,12830.9036,3549.7238,1,성서1-1
7041045500,01423,대중인벤트,Daejung Invent,대구광역시,달서구,월성2동,12830.9525,3549.9283,1,성서1
7041045600,01424,영화,Yeonghwa,대구광역시,달서구,월성2동,12830.9586,3549.9287,1,성서1-1
7041045700,01422,삼익THK건너,Samick THK Co Ltd,대구광역시,달서구,월성2동,12830.957,3550.1331,1,성서1-1
7041045800,01421,삼익THK앞,Samick THK Co Ltd,대구광역시,달서구,월성2동,12830.9494,3550.1274,1,성서1
7041045900,00859,한국타이어건너,Hankook Tires Co Ltd,대구광역시,달서구,장기동,12830.9479,3550.5531,1,성서1
7041046000,00862,한국타이어,Hankook Tires Co Ltd,대구광역시,달서구,장기동,12830.9555,3550.5486,1,성서1-1
7041046100,00858,이곡역(2번출구),Igok Station,대구광역시,달서구,장기동,12830.944076,3550.91858,1,성서1
7041046200,00863,이곡역(3번출구),Igok Station,대구광역시,달서구,장기동,12830.95272,3550.917101,1,성서1-1
7041046400,01133,농협하나로마트건너,Nonghyup Hanaro Mart,대구광역시,달서구,용산1동,12831.7496,3551.0134,1,성서3
7041046600,01132,롯데캐슬그랜드,Lotte Castle Grand,대구광역시,달서구,용산1동,12831.6308,3551.1201,2,"달서3, 성서3"
7041046700,01131,대구지방법원서부지원,Seobu Branch Court,대구광역시,달서구,용산1동,12831.6307,3551.1346,2,"달서3, 성서3"
7041046800,01128,달구벌종합복지관앞,Dalgubul Welfare Center,대구광역시,달서구,용산1동,12831.4836,3551.2021,2,"달서3, 성서3"
7041046900,01127,달구벌종합복지관건너,Dalgubul Welfare Center,대구광역시,달서구,용산1동,12831.4803,3551.1918,2,"달서3, 성서3"
7041047000,01126,장산초등학교앞,Jangsan Elementary School,대구광역시,달서구,용산1동,12831.5755,3551.2462,2,"달서3, 성서3"
7041047100,01129,장산초등학교건너,Jangsan Elementary School,대구광역시,달서구,용산1동,12831.5861,3551.2375,2,"달서3, 성서3"
7041047200,01125,1차서한화성타운앞,Seohan Hwasung Town 1-cha,대구광역시,달서구,용산1동,12831.7349,3551.2475,2,"달서3, 성서3"
7041047300,09274,현대백조아파트(북편),Hyundai Baekjo Apts,대구광역시,달서구,본리동,12831.909451,3550.508994,1,805
7041047400,00734,영남네오빌비스타,Yeongnam Neovill Vista,대구광역시,달서구,장기동,12831.9574,3550.5167,1,805
7041047500,00737,달서구새마을회건너,Dalseo District Saemaeul Office,대구광역시,달서구,본리동,12832.1003,3550.5082,1,805
7041047600,00733,달서구새마을회앞,Dalseo District Saemaeul Office,대구광역시,달서구,장기동,12832.1052,3550.5173,1,805
7041047700,00740,새본리중학교앞,Saebonri Middle School,대구광역시,달서구,본리동,12832.4161,3550.4065,1,805
7041047800,00732,본리도서관앞,Bolli Public Library,대구광역시,달서구,본리동,12832.4505,3550.401,1,805
7041047900,00741,달서종합시장건너,Dalseo Market,대구광역시,달서구,본리동,12832.5671,3550.3637,1,805
7041048000,00731,달서종합시장앞,Dalseo Market,대구광역시,달서구,본리동,12832.597,3550.3735,1,805
7041048100,00730,본리롯데캐슬,Bolli Lotte Castle,대구광역시,달서구,본리동,12832.7834,3550.3631,1,805
7041048300,04587,삼호아파트앞,Samho Apts,대구광역시,달서구,성당2동,12833.1171,3550.3126,1,805
7041048500,00744,남부초등학교건너,Nambu Elementary School,대구광역시,달서구,성당1동,12833.1439,3550.6791,1,653
7041048600,00745,남부초등학교앞,Nambu Elementary School,대구광역시,달서구,성당2동,12833.1315,3550.6971,1,653
7041048700,00746,상서고등학교건너,Sangsuh High School,대구광역시,달서구,두류3동,12833.1181,3550.8311,1,653
7041048800,00747,상서고등학교앞,Sangsuh High School,대구광역시,달서구,두류3동,12833.1033,3550.8245,1,653
7041048900,00749,두류공원(야외음악당건너),Duryu Park,대구광역시,달서구,두류3동,12833.2585,3551.0906,1,653
7041049000,00748,두류공원(야외음악당앞),Duryu Park,대구광역시,달서구,두류3동,12833.294,3551.1062,1,653
7041049100,00901,두류3동파출소건너,Duryu 3-dong Police Station,대구광역시,달서구,두류3동,12833.4446,3551.2293,1,653
7041049200,00750,두류3동파출소앞,Duryu 3-dong Police Police Station,대구광역시,달서구,두류3동,12833.463,3551.2352,1,653
7041049400,00903,이월드(구.우방랜드)건너,E-World,대구광역시,달서구,두류2동,12833.737461,3551.346874,1,653
7041049500,00902,이월드(구.우방랜드)앞,E-World,대구광역시,달서구,두류2동,12833.6278,3551.3177,1,653
7041049600,00601,두류파출소건너,Duryu Police Station,대구광역시,달서구,두류2동,12833.9122,3551.4079,1,653
7041049700,00618,두류파출소앞,Duryu Police Station,대구광역시,달서구,두류2동,12833.8702,3551.3889,1,653
7041051200,05016,성서청구타운앞,Seongseo Cheonggu Town,대구광역시,달서구,용산2동,12831.2619,3551.3769,2,"527, 급행5"
7041051300,01130,대구학생문화센터,Daegu Culture Center for Student,대구광역시,달서구,용산1동,12831.748256,3551.134871,2,"달서3, 성서3"
7041051400,05177,우방드림시티앞,Woobang Dream City Apts,대구광역시,달서구,감삼동,12832.2169,3550.7592,3,"달서5, 서구1-1, 성서2"
7041051500,00814,대건고교-효성여고2,Daegun High School-Hyosung Girls' High School,대구광역시,달서구,본동,12831.83795,3550.160884,2,"달서3, 달서4-1"
7041051600,00812,월성주공3단지,Wolseong Jugong Apts 4,대구광역시,달서구,월성2동,12831.8716,3549.9464,2,"달서3, 달서4-1"
7041051700,00813,대건고교-효성여고1,Daegun High School-Hyosung Girls' High School,대구광역시,달서구,본동,12831.846582,3550.167765,2,"달서3, 달서4"
7041051800,00735,현대백조아파트건너,Hyundai Baekjo Town,대구광역시,달서구,본리동,12831.8285,3550.4504,2,"달서3, 달서4-1"
7041051900,00870,성산초등학교앞,Seongsan Elementary School,대구광역시,달서구,이곡1동,12831.0548,3551.4312,1,503
7041052000,00869,성산중학교앞,Seongsan Middle School,대구광역시,달서구,이곡1동,12831.0753,3551.4227,1,503
7041052400,00384,장기파랑새마을앞,Janggi Parangsae-maeul,대구광역시,달서구,장기동,12831.6813,3550.7148,2,"805, 성서3"
7041052500,00149,장기영남네오빌,Janggi Yeongnam Neovil,대구광역시,달서구,장기동,12831.6675,3550.8774,1,성서3
7041052600,01361,성서보성타운2차건너2,Seongseo Boseong Town 2-cha,대구광역시,달서구,용산2동,12831.0643,3551.5209,1,524
7041052700,09029,전자관,EleCenteronic Cmplx,대구광역시,북구,산격2동,12836.517878,3554.417532,9,"300, 304, 306, 323, 323-1, 413, 503, 653, 937"
7041052800,01640,유천포스코건너,Yucheon Posco,대구광역시,달서구,진천동,12830.6057,3548.8625,7,"655, 836, 달서1, 달서4, 달서4-1, 성서1, 성서1-1"
7041052900,01639,유천포스코앞,Yucheon Posco,대구광역시,달서구,진천동,12830.6207,3548.82782,7,"655, 836, 달서1, 달서4, 달서4-1, 성서1, 성서1-1"
7041053000,01646,성서4차산업단지앞1,Seongseo 4-cha Industrial Cmplx,대구광역시,달서구,월성2동,12830.34038,3548.99558,1,성서1-1
7041053100,02259,대천교,Daecheongyo (Bridge),대구광역시,달서구,월성2동,12830.2369,3549.0421,8,"609, 655, 836, 급행6, 급행7, 달서1, 성서1-1, 성서2"
7041053200,09126,유천교1,Yucheongyo (Bridge),대구광역시,달서구,진천동,12830.8746,3548.695,9,"655, 836, 급행7, 달서1, 달서4, 달서4-1, 달성5, 성서1, 성서1-1"
7041053300,02706,유천교2,Yucheongyo (Bridge),대구광역시,달서구,진천동,12830.85332,3548.68892,6,"655, 급행7, 달서1, 달서4, 달서4-1, 달성5"
7041053400,01902,우방죽전타운앞2,Woobang Jukjeon Town Apts,대구광역시,달서구,용산1동,12831.84188,3551.01848,2,"달서3, 성서3"
7041053500,02514,상인현대맨션앞,Sangin Hyundai Mansion,대구광역시,달서구,상인1동,12832.373,3549.02018,7,"649, 653, 706, 726, 달서1, 달서3, 달서4"
7041053700,05231,장기초록나라건너,Janggi Choroknara,대구광역시,달서구,장기동,12831.8459,3550.72862,4,"518, 805, 달서3, 성서3"
7041053800,04854,대구전자공업고등학교2,Daegu EleCenteronics Technology High School,대구광역시,달서구,장기동,12831.8486,3550.87268,2,"달서3, 성서3"
7041053900,01316,죽전119안전센터건너,Jukjeon 119 Center,대구광역시,달서구,죽전동,12832.22942,3551.21252,2,"503, 서구1-1"
7041054000,04852,대성테크앞,Daesung Tech,대구광역시,달서구,월성2동,12830.18822,3549.48932,1,성서1
7041054100,04853,삼우섬유앞,Samu Fibre,대구광역시,달서구,월성2동,12830.18948,3549.4868,1,성서1-1
7041054200,04851,삼성물류센터앞,Samsung Logistics Center,대구광역시,달서구,신당동,12829.50188,3550.53722,4,"503, 518, 7250, 달서3"
7041054300,04698,신흥버스,Sinheung Bus Company,대구광역시,달서구,신당동,12829.585707,3550.109139,5,"156, 503, 518, 급행5, 달서3"
7041054400,09235,조암초등학교앞,Joam Elementary School,대구광역시,달서구,월성1동,12831.60109,3549.490169,3,"609, 달서4, 달서4-1"
7041054500,09234,월성코오롱하늘채앞,Wolseong Kolon Haneulchae Apts,대구광역시,달서구,월성1동,12831.350552,3549.397218,4,"609, 달서4, 달서4-1, 성서2"
7041054600,02421,월성코오롱하늘채건너,Wolseong Kolon Haneulchae Apts,대구광역시,달서구,월성1동,12831.3461,3549.4131,4,"609, 달서4, 달서4-1, 성서2"
7041054700,02420,조암초등학교건너,Joam Elementary School,대구광역시,달서구,월성1동,12831.6537,3549.5301,3,"609, 달서4, 달서4-1"
7041054800,02414,월배이안아파트건너,Wolbae Ian Apts,대구광역시,달서구,월성1동,12831.269221,3549.185318,4,"609, 달서4, 달서4-1, 성서2"
7041054900,02415,월배이안아파트앞,Wolbae Ian Apts,대구광역시,달서구,월성1동,12831.248938,3549.182923,4,"609, 달서4, 달서4-1, 성서2"
7041055000,02441,성서주공5단지앞,Seongseo Jugong Apts 5,대구광역시,달서구,용산2동,12831.258358,3551.482985,1,503
7041055100,02467,송현교2,Songhyeongyo (Bridge),대구광역시,달서구,송현1동,12833.3961,3549.559,1,달서4-1
7041055200,09123,상인역e-편한세상앞,Sangin E-pyeonhansesang Apts,대구광역시,달서구,상인1동,12832.0445,3549.3092,8,"356, 651, 653, 706, 달서1, 달서3, 달서4-1, 달서5"
7041055300,02445,청남타운앞,Cheongnam Town Apts,대구광역시,달서구,이곡2동,12829.992483,3551.227891,1,달서1
7041055400,01451,조암네거리1,Joam (4) Junction,대구광역시,달서구,월성1동,12831.1532,3549.2633,4,"609, 달서4, 달서4-1, 성서2"
7041055500,01509,조암네거리2,Joam (4) Junction,대구광역시,달서구,월성1동,12831.1533,3549.2508,4,"609, 달서4, 달서4-1, 성서2"
7041055600,02460,용산역,Yongsan Station,대구광역시,달서구,장기동,12831.673229,3550.877598,1,805
7041055700,02518,장기초등학교1,Janggi Elementary School,대구광역시,달서구,장기동,12831.664636,3550.619501,2,"805, 성서3"
7041055800,02683,장기초등학교2,Janggi Elementary School,대구광역시,달서구,장기동,12831.641727,3550.610714,1,성서3
7041055900,02627,대구전자공고남편,Daegu EleCenteronics Technology High School,대구광역시,달서구,장기동,12831.76037,3550.805522,1,805
7041056000,02989,웃는얼굴아트센터1,Smiling Arts Center,대구광역시,달서구,장기동,12831.42511,3550.598239,2,"805, 성서3"
7041056100,02988,웃는얼굴아트센터2,Smiling Arts Center,대구광역시,달서구,장기동,12831.429052,3550.612996,2,"805, 성서3"
7041056200,00696,본리네거리3,Bolli (4) Junction,대구광역시,달서구,본리동,12832.3069,3550.2542,2,"156, 564"
7041056300,00978,성림첨단산업건너,Stargroup IND. Co. LTD,대구광역시,달서구,신당동,12829.1428,3550.1985,1,성서1-1
7041056400,01157,성림첨단산업앞,Stargroup IND. CO. LTD,대구광역시,달서구,신당동,12829.153082,3550.198145,1,성서1
7041056500,01934,월배힐스테이트앞,Wolbae Hillstate Apts,대구광역시,달서구,월성1동,12831.1922,3549.1027,5,"급행6, 달서1, 달서4, 달서4-1, 성서2"
7041056800,01959,월배쌍용예가앞,Wolbae Ssangyong Yega Apts,대구광역시,달서구,진천동,12831.0559,3548.9951,4,"달서1, 달서4, 달서4-1, 성서2"
7041056900,01962,월배쌍용예가건너,Wolbae Ssangyong Yega Apts,대구광역시,달서구,진천동,12831.0591,3548.9854,4,"달서1, 달서4, 달서4-1, 성서2"
7041057000,01963,월배힐스테이트건너,Wolbae Hillstate Apts,대구광역시,달서구,월성1동,12831.19,3549.0912,5,"급행6, 달서1, 달서4, 달서4-1, 성서2"
7041057100,02444,월배차량기지앞,Wolbae Depot,대구광역시,달서구,진천동,12830.571282,3642.933421,5,"609, 달서1, 달서4, 달서4-1, 성서2"
7041057200,02443,월배차량기지건너,Wolbae Depot,대구광역시,달서구,진천동,12830.777232,3548.924626,5,"609, 달서1, 달서4, 달서4-1, 성서2"
7041057300,02466,청남타운건너,Cheongnam Town Apts,대구광역시,달서구,신당동,12829.982209,3551.229985,1,달서1
7041057400,03157,상인2동행정복지센터건너,Sangin 2-dong Community Service Center,대구광역시,달서구,상인2동,12832.1965,3548.7576,2,"356, 618"
7041057500,03158,상화네거리,Sanghwa (4) Junction,대구광역시,달서구,상인2동,12832.17,3548.643,2,"618, 726"
7041057600,02786,서부정류장역북편1,Seobu Bus Terminal Station,대구광역시,달서구,성당1동,12833.4177,3550.3429,1,805
7041057700,02787,서부정류장역북편2,Seobu Bus Terminal Station,대구광역시,달서구,성당1동,12833.3891,3550.3441,1,805
7041057800,02788,삼호아파트건너,Samho Apts,대구광역시,달서구,성당2동,12833.1358,3550.3164,1,805
7041057900,02789,성당초교앞,Seongdang Elementary School,대구광역시,달서구,본리동,12832.8452,3550.3738,1,805
7041058100,02824,대진중고등학교건너,Daejin Middle and High School,대구광역시,달서구,진천동,12831.2502,3548.3684,2,"달서3, 달서5"
7041058200,02820,정부대구지방합동청사앞,Central Government Office-DAEGU,대구광역시,달서구,진천동,12830.995,3548.2433,1,달서3
7041058300,02823,정부대구지방합동청사건너,Central Government Office-DAEGU,대구광역시,달서구,진천동,12831.0371,3548.2287,1,달서3
7041058400,02819,대진중고등학교앞,Daejin Middle and High School,대구광역시,달서구,진천동,12831.2283,3548.3479,2,"달서3, 달서5"
7041058500,02750,정부대구지방합동청사후문1,Central Government Office-DAEGU,대구광역시,달서구,진천동,12831.0678,3548.2852,1,달서5
7041058600,02966,1차서한화성타운건너,Seohan Hwasung Town 1-cha,대구광역시,달서구,용산1동,12831.7661,3551.2369,2,"달서3, 성서3"
7041058700,02999,성서4차산업단지앞2,Seongseo 4-cha Industrial Complex,대구광역시,달서구,월성2동,12830.2706,3549.0416,8,"609, 655, 836, 급행6, 급행7, 달서1, 성서1, 성서2"
7041058800,03856,월배아이파크1차앞,Wolbae Ipark 1-cha Apts,대구광역시,달서구,진천동,12830.950542,3548.895533,5,"급행6, 달서1, 달서4, 달서4-1, 성서2"
7041058900,09231,진천역AK그랑폴리스아파트앞,Jincheon AK Grandpolis Apts,대구광역시,달서구,진천동,12830.978421,3548.903801,5,"급행6, 달서1, 달서4, 달서4-1, 성서2"
7041059000,03855,e-편한세상월배앞,E-pyeonhansesang Wolbae Apts,대구광역시,달서구,월성1동,12831.395055,3549.642653,1,성서2
7041059100,03854,e-편한세상월배건너,E-pyeonhansesang Wolbae Apts,대구광역시,달서구,월성1동,12831.410083,3549.64164,1,성서2
7041059200,03861,정부대구지방합동청사후문2,Central Government Office-DAEGU,대구광역시,달서구,진천동,12831.068548,3548.292178,1,달서5
7041059300,03852,서부정류장(관문시장건너)2,Seobu Bus Terminal,대구광역시,달서구,송현2동,12833.393926,3550.196132,2,"750, 남구1-1"
7041059400,03853,월촌역(7번출구)1,Wolchon Station,대구광역시,달서구,송현2동,12832.775129,3549.486324,1,달서4
7041059500,03862,대곡주공5단지앞,Daegok Jugong Apts 5,대구광역시,달서구,도원동,12831.886536,3548.570604,1,306
7041059600,03863,대곡주공5단지건너,Daegok Jugong Apts 5,대구광역시,달서구,진천동,12831.938569,3548.593556,1,306
7041059700,03858,달서자동차검사소앞,Dalseo Vehicle Inspection Station,대구광역시,달서구,진천동,12831.001135,3548.768833,1,609
